run_name,family,budget,row,scene,queries,retention_gap,retrieval_gap,total_oracle_gap,candidate_count
ri_b16_dino_rgb,RI,16,33,ContainerYard_7,24,0.06995772570371628,0.1320749670267105,0.2020326927304268,15.0
ri_b16_dino_rgb,RI,16,38,ContainerYard_9,24,0.051965383191903435,0.31819387525320053,0.37015925844510394,15.0
ri_b16_dino_rgb,RI,16,43,DragonRise_1,24,0.14298062771558762,0.21502928932507834,0.3580099170406659,15.0
ri_b16_dino_rgb,RI,16,48,DragonRise_9,24,0.001980250080426534,0.40626080830891925,0.4082410583893458,14.833333333333334
ri_b16_dino_rgb,RI,16,53,FeudalJapan_0,24,0.0028988594810167947,0.08538992702960968,0.08828878651062648,15.0
ri_b16_dino_rgb,RI,16,58,FeudalJapan_2,24,0.053153350949287415,0.314181221028169,0.3673345719774564,15.0
ri_b16_dino_rgb,RI,16,63,FeudalJapan_3,24,0.029184905191262562,0.2725372115770976,0.30172211676836014,15.0
ri_b16_dino_rgb,RI,16,68,IslandMap_2,24,0.03881257772445679,0.2747128903865814,0.3135254681110382,15.0
ri_b16_dino_rgb,RI,16,73,Warehouse_0,24,0.07742276291052501,0.0771191840370496,0.15454194694757462,15.0
ri_b32_dino_rgb,RI,32,3,AncientTempleEnv_5,24,0.08715156962474187,0.27253125856320065,0.3596828281879425,31.0
ri_b32_dino_rgb,RI,32,8,AnimeCitySuburbs_5,24,0.05112870285908381,0.05522069334983826,0.10634939620892207,31.0
ri_b32_dino_rgb,RI,32,13,ChemicalPlantEnv_5,24,0.03335404892762502,0.19178912291924158,0.2251431718468666,31.0
ri_b32_dino_rgb,RI,32,18,ClothingStore_1,24,0.0019245048364003499,0.19462311267852783,0.1965476175149282,31.0
ri_b32_dino_rgb,RI,32,23,ClothingStore_6,24,0.05503542969624201,0.15838625033696493,0.21342168003320694,31.0
ri_b32_dino_rgb,RI,32,28,ContainerYard_3,24,0.020586825907230377,0.08067029466231664,0.10125712056954701,31.0
ri_b32_dino_rgb,RI,32,33,ContainerYard_7,24,0.0673774778842926,0.13465521484613419,0.2020326927304268,31.0
ri_b32_dino_rgb,RI,32,38,ContainerYard_9,24,0.0011889835198720296,0.3366321822007497,0.33782116572062176,31.0
ri_b32_dino_rgb,RI,32,43,DragonRise_1,24,0.04432631035645803,0.19308673838774362,0.23741304874420166,30.5
ri_b32_dino_rgb,RI,32,48,DragonRise_9,24,0.001980250080426534,0.419092799226443,0.4210730493068695,31.0
ri_b32_dino_rgb,RI,32,53,FeudalJapan_0,24,0.014860366781552633,0.20778710395097733,0.22264747073252997,31.0
ri_b32_dino_rgb,RI,32,58,FeudalJapan_2,24,0.08663349101940791,0.385797714193662,0.4724312052130699,31.0
ri_b32_dino_rgb,RI,32,63,FeudalJapan_3,24,0.020962787171204884,0.36347243189811707,0.38443521906932193,31.0
ri_b32_dino_rgb,RI,32,68,IslandMap_2,24,0.044904910027980804,0.25541524837414425,0.30032015840212506,31.0
ri_b32_dino_rgb,RI,32,73,Warehouse_0,24,0.0924160232146581,0.1413712352514267,0.2337872584660848,31.0
ri_b64_dino_rgb,RI,64,3,AncientTempleEnv_5,24,0.00749119371175766,0.336314578851064,0.3438057725628217,63.0
ri_b64_dino_rgb,RI,64,8,AnimeCitySuburbs_5,24,0.049407159288724266,0.09649545202652614,0.1459026113152504,62.666666666666664
ri_b64_dino_rgb,RI,64,13,ChemicalPlantEnv_5,24,0.017560879389444988,0.2669190987944603,0.2844799781839053,63.0
ri_b64_dino_rgb,RI,64,18,ClothingStore_1,24,0.0019245048364003499,0.32339821259180707,0.3253227174282074,63.0
ri_b64_dino_rgb,RI,64,23,ClothingStore_6,24,0.027290016412734985,0.054664261639118195,0.08195427805185318,63.0
ri_b64_dino_rgb,RI,64,28,ContainerYard_3,24,0.018050603568553925,0.08675108104944229,0.10480168461799622,63.0
ri_b64_dino_rgb,RI,64,33,ContainerYard_7,24,0.04068836569786072,0.07417210688193639,0.1148604725797971,63.0
ri_b64_dino_rgb,RI,64,38,ContainerYard_9,24,0.02666984498500824,0.4056004136800766,0.43227025866508484,63.0
ri_b64_dino_rgb,RI,64,43,DragonRise_1,24,0.09316833813985188,0.12212345252434413,0.21529179066419601,63.0
ri_b64_dino_rgb,RI,64,48,DragonRise_9,24,0.001980250080426534,0.3992883538206418,0.4012686039010684,63.0
ri_b64_dino_rgb,RI,64,53,FeudalJapan_0,24,0.013584819932778677,0.15244869391123453,0.16603351384401321,62.5
ri_b64_dino_rgb,RI,64,58,FeudalJapan_2,24,0.015971583624680836,0.30810774117708206,0.3240793248017629,63.0
ri_b64_dino_rgb,RI,64,63,FeudalJapan_3,24,0.027782484889030457,0.24159642805655798,0.2693789129455884,63.0
ri_b64_dino_rgb,RI,64,68,IslandMap_2,24,0.038849979639053345,0.265012430648009,0.30386241028706235,63.0
ri_b64_dino_rgb,RI,64,73,Warehouse_0,24,0.09534683326880138,0.14346438646316528,0.23881121973196665,63.0
slam_b128_covisibility,GeoCov,128,3,AncientTempleEnv_5,24,0.004676640033721924,0.35843513906002045,0.36311177909374237,126.66666666666667
slam_b128_covisibility,GeoCov,128,8,AnimeCitySuburbs_5,24,0.014602109789848328,0.13124015927314758,0.1458422690629959,127.0
slam_b128_covisibility,GeoCov,128,13,ChemicalPlantEnv_5,24,0.014533524711926779,0.23803179214398065,0.25256531685590744,126.5
slam_b128_covisibility,GeoCov,128,18,ClothingStore_1,24,0.0019245048364003499,0.22164471447467804,0.2235692193110784,127.0
slam_b128_covisibility,GeoCov,128,23,ClothingStore_6,24,0.01876079539457957,0.11947515358527501,0.13823594897985458,127.0
slam_b128_covisibility,GeoCov,128,28,ContainerYard_3,24,0.017405460278193157,0.09289054572582245,0.11029600600401561,126.83333333333333
slam_b128_covisibility,GeoCov,128,33,ContainerYard_7,24,0.03992833197116852,0.09664950519800186,0.13657783716917038,127.0
slam_b128_covisibility,GeoCov,128,38,ContainerYard_9,24,0.0011889835198720296,0.44009939829508465,0.44128838181495667,127.0
slam_b128_covisibility,GeoCov,128,43,DragonRise_1,24,0.01757388065258662,0.18122117221355438,0.198795052866141,126.66666666666667
slam_b128_covisibility,GeoCov,128,48,DragonRise_9,24,0.0,0.42221639553705853,0.42221639553705853,127.0
slam_b128_covisibility,GeoCov,128,53,FeudalJapan_0,24,0.004108893374602,0.18300953755776087,0.18711843093236288,127.0
slam_b128_covisibility,GeoCov,128,58,FeudalJapan_2,24,0.010597805182139078,0.3507144053777059,0.36131221055984497,126.66666666666667
slam_b128_covisibility,GeoCov,128,63,FeudalJapan_3,24,0.01015172153711319,0.25166172285874683,0.26181344439586,127.0
slam_b128_covisibility,GeoCov,128,68,IslandMap_2,24,0.02891213446855545,0.25515784323215485,0.2840699777007103,126.83333333333333
slam_b128_covisibility,GeoCov,128,73,Warehouse_0,24,0.051868729293346405,0.2059652035435041,0.25783393283685047,126.83333333333333
slam_b16_covisibility,GeoCov,16,3,AncientTempleEnv_5,24,0.06660691648721695,0.23751531541347504,0.304122231900692,15.0
slam_b16_covisibility,GeoCov,16,8,AnimeCitySuburbs_5,24,0.08195676654577255,0.1082782397667567,0.19023500631252924,15.0
slam_b16_covisibility,GeoCov,16,13,ChemicalPlantEnv_5,24,0.04139618327220281,0.06383943557739258,0.10523561884959538,15.0
slam_b16_covisibility,GeoCov,16,18,ClothingStore_1,24,0.0019245048364003499,0.07005599637826283,0.07198050121466319,15.0
slam_b16_covisibility,GeoCov,16,23,ClothingStore_6,24,0.050870063404242195,0.09464381635189056,0.14551387975613275,15.0
slam_b16_covisibility,GeoCov,16,28,ContainerYard_3,24,0.020527345438798267,0.05480645845333735,0.07533380389213562,14.666666666666666
slam_b16_covisibility,GeoCov,16,33,ContainerYard_7,24,0.10092850774526596,0.10110419243574142,0.20203270018100739,15.0
slam_b16_covisibility,GeoCov,16,38,ContainerYard_9,24,0.09853378931681316,0.2659943575660388,0.3645281468828519,15.0
slam_b16_covisibility,GeoCov,16,43,DragonRise_1,24,0.14193906635046005,0.16181953251361847,0.3037585988640785,15.0
slam_b16_covisibility,GeoCov,16,48,DragonRise_9,24,0.0,0.010311037302017212,0.010311037302017212,15.0
slam_b16_covisibility,GeoCov,16,53,FeudalJapan_0,24,0.009012450774510702,0.2705343614021937,0.2795468121767044,15.0
slam_b16_covisibility,GeoCov,16,58,FeudalJapan_2,24,0.10115323960781097,0.39115024854739505,0.492303488155206,15.0
slam_b16_covisibility,GeoCov,16,63,FeudalJapan_3,24,0.04037214567263921,0.045648286739985146,0.08602043241262436,15.0
slam_b16_covisibility,GeoCov,16,68,IslandMap_2,24,0.05037226031223933,0.2718833237886429,0.32225558410088223,15.0
slam_b16_covisibility,GeoCov,16,73,Warehouse_0,24,0.07005770007769267,0.0994805892308553,0.16953828930854797,15.0
slam_b32_covisibility,GeoCov,32,3,AncientTempleEnv_5,24,0.022869753340880077,0.3372197325030963,0.3600894858439763,31.0
slam_b32_covisibility,GeoCov,32,8,AnimeCitySuburbs_5,24,0.03130548199017843,0.08802592257658641,0.11933140456676483,31.0
slam_b32_covisibility,GeoCov,32,13,ChemicalPlantEnv_5,24,0.038342684507369995,0.07012036442756653,0.10846304893493652,31.0
slam_b32_covisibility,GeoCov,32,18,ClothingStore_1,24,0.0019245048364003499,0.3319587508837382,0.33388325572013855,31.0
slam_b32_covisibility,GeoCov,32,23,ClothingStore_6,24,0.06145612150430679,0.09209794302781422,0.15355406453212103,31.0
slam_b32_covisibility,GeoCov,32,28,ContainerYard_3,24,0.023611073692639668,0.0770260418454806,0.10063711553812027,30.5
slam_b32_covisibility,GeoCov,32,33,ContainerYard_7,24,0.05366205424070358,0.09213059892257054,0.14579265316327414,31.0
slam_b32_covisibility,GeoCov,32,38,ContainerYard_9,24,0.06298634161551793,0.43294639388720196,0.4959327355027199,31.0
slam_b32_covisibility,GeoCov,32,43,DragonRise_1,24,0.11745850990215938,0.21036058167616525,0.3278190915783246,31.0
slam_b32_covisibility,GeoCov,32,48,DragonRise_9,24,0.0,0.2767197514573733,0.2767197514573733,31.0
slam_b32_covisibility,GeoCov,32,53,FeudalJapan_0,24,0.005449275175730388,0.11561909069617589,0.12106836587190628,31.0
slam_b32_covisibility,GeoCov,32,58,FeudalJapan_2,24,0.05406640221675237,0.4291149228811264,0.48318132509787876,31.0
slam_b32_covisibility,GeoCov,32,63,FeudalJapan_3,24,0.030484884977340698,0.029641275604565937,0.06012616058190664,31.0
slam_b32_covisibility,GeoCov,32,68,IslandMap_2,24,0.05290888994932175,0.2994813621044159,0.35239025205373764,31.0
slam_b32_covisibility,GeoCov,32,73,Warehouse_0,24,0.055140589674313865,0.1829198400179545,0.23806042969226837,31.0
slam_b64_covisibility,GeoCov,64,3,AncientTempleEnv_5,24,0.023714569707711537,0.33434004088242847,0.35805461059014004,62.5
slam_b64_covisibility,GeoCov,64,8,AnimeCitySuburbs_5,24,0.03060659517844518,0.11160524686177571,0.1422118420402209,63.0
slam_b64_covisibility,GeoCov,64,13,ChemicalPlantEnv_5,24,0.021676634748776753,0.14630056669314703,0.16797720144192377,63.0
slam_b64_covisibility,GeoCov,64,18,ClothingStore_1,24,0.001834191381931305,0.24324635416269302,0.24508054554462433,63.0
slam_b64_covisibility,GeoCov,64,23,ClothingStore_6,24,0.05464005966981252,0.11274988949298859,0.16738994916280112,63.0
slam_b64_covisibility,GeoCov,64,28,ContainerYard_3,24,0.019448844095071156,0.10504228621721268,0.12449113031228383,62.333333333333336
slam_b64_covisibility,GeoCov,64,33,ContainerYard_7,24,0.06249170253674189,0.14584958056608835,0.20834128310283026,63.0
slam_b64_covisibility,GeoCov,64,38,ContainerYard_9,24,0.02541438490152359,0.38001983364423114,0.40543421854575473,63.0
slam_b64_covisibility,GeoCov,64,43,DragonRise_1,24,0.056199451287587486,0.25593630969524384,0.3121357609828313,63.0
slam_b64_covisibility,GeoCov,64,48,DragonRise_9,24,0.0,0.32858773072560626,0.32858773072560626,63.0
slam_b64_covisibility,GeoCov,64,53,FeudalJapan_0,24,0.003744500378767649,0.1532266636689504,0.15697116404771805,62.833333333333336
slam_b64_covisibility,GeoCov,64,58,FeudalJapan_2,24,0.023245687286059063,0.4466555615266164,0.4699012488126755,63.0
slam_b64_covisibility,GeoCov,64,63,FeudalJapan_3,24,0.01943715165058772,0.189438226322333,0.20887537797292074,63.0
slam_b64_covisibility,GeoCov,64,68,IslandMap_2,24,0.028339485327402752,0.24957985679308572,0.27791934212048847,63.0
slam_b64_covisibility,GeoCov,64,73,Warehouse_0,24,0.04522549360990524,0.21057829509178796,0.25580378870169324,63.0
